"poetID","NameHZ","NamePY","HaoHZ","HaoPY","ZiHZ","ZiPY","OtherZiHaoHZ","OtherZiHaoPY","MaritalStatus","Notes","Sex","LifeSpan","StartYear","EndYear","EthnicGroup","MainWorks","ispoet","HuWenKai","zhuLu","xuZuoZhe","baZuoZhe"
3073,"露筋女","Lujin nü","","","","","","","","失其姓﹐與其嫂行役﹐迫暮﹐道旁有耕夫舍﹐嫂止之﹐女堅不就宿於野外。為蚊蚋所咬而死。曉視其筋露也。米芾刻石紀事。後人為立廟河側。廟在高郵州南三十里運河西岸。(清)聖祖南巡賜額。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3074,"莫荃","Mo Quan","","","","","","","正室","恭城人﹐周渭妻。渭北走時荃年尚少﹐待之二十六年。太平興國初渭官轉運使﹐乃復見。朱昂作莫節婦傳。","女","北宋",0,0,"漢","",1,"","蘭閨寶錄","",""
3075,"郝節娥","Hao Jiee","","","","","","","未嫁","嘉州倡家女﹐生五歲母質於良家為養女﹐及笄母贖而歸﹐令世其倡。女拒之﹐投江死。鄉人謂之節娥。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3076,"趙女","Zhao nü","","","","","","","未嫁","貝州人。王則反聞其有殊色﹐劫致欲納為妻﹐女不屈﹐終自縊死。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3077,"徐蓮姑","Xu Liangu","","","","","","","聘室","龍游人。字方鍾。鍾為父斥逐﹐流落死。女聞﹐誓不再嫁。越歲有生員杜謙求為配﹐父母強之﹐女自縊死。事聞詔旌其貞烈﹐春秋祀焉。祠在今(清)浙江龍游縣北三里。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3078,"陳氏(涂端友妻)","Chen shi (Tu Duanyou qi)","","","","","","","正室","臨川人。盜起被驅入黃山寺﹐逼之不從﹐乃幽之。後鄉黨以金帛贖之﹐賊欲縱使歸﹐女大罵不絕﹐遂死之。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3079,"趙氏","Zhao shi","","","","","","","正室﹐寡婦","寡居﹐有兇人欲犯之﹐脅以白刃﹐趙不為動﹐乃被殺。墓在州西北鳳凰山下。知州薛俅為立碑。墓旁後復建祠。","女","宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3080,"趙淮妾","Zhao Huai qie","","","","","","","妾","長沙人。德祐中從淮戍銀樹壩﹐淮兵敗見執﹐元將阿珠使招李庭芝﹐淮不從﹐見殺。妾終投水死。","女","南宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3081,"趙氏(譚某妻)","Zhao shi (Tan mou qi)","","","","","","","正室","永新人。至元十四年(fl.1277)元兵破城﹐趙氏抱嬰兒隨舅姑匿。為兵所獲﹐迫之不從﹐與嬰兒同被殺。","女","南宋(fl.1277)",0,0,"漢","",0,"","蘭閨寶錄","",""
3082,"梁氏(王某妻)","Liang shi (Wang mou qi)","","","","","","","正室","臨川人。歸夫王姓﹐才數月會元兵至。被殺。","女","南宋",0,0,"漢","",0,"","蘭閨寶錄","",""
3083,"蕭挼蘭","Xiao Ruolan","","","","","","","正室","耶律中妻﹐中仕遼為五院都監。金兵至﹐中謂當以死報國﹐挼蘭亦自殺。","女","遼",0,0,"契丹","",0,"","蘭閨寶錄","",""
3084,"烏林達后","Wulinda hou","","","","","","","后","海陵篡立﹐忽召后來中都﹐后中途自殺。後世宗即位﹐追冊為后。","女","金",0,0,"","",0,"","蘭閨寶錄","",""
3085,"溫特罕氏","Wentehan shi","","","","","","","正室","完顏滿格妻。滿格世襲謀克﹐崔立之變義不受辱﹐夫婦以一繩同縊﹐一婢從之。","女","金",0,0,"","",0,"","蘭閨寶錄","",""
3086,"劉氏(許古妻)","Liu shi (Xu Gu qi)","","","","","","","正室","定海節度仲洙女。貞祐初古挈家僑居蒲城﹐仕於朝。元兵圍蒲﹐氏與二女相繼自盡。事聞諡劉氏曰貞潔﹐長女諡定姜﹐次女諡肅姜。","女","金",0,0,"漢","",0,"","蘭閨寶錄","",""
3087,"王醜醜","Wang Chouchou","","","","","","","正室","建康(建康路)人﹐鬫文興妻。文興為漳州萬戶府知事。至元十七年(1280年)陳弔眼作亂﹐文興戰死﹐氏被掠﹐義不受辱﹐投火中死。事聞贈文興英烈侯﹐王氏貞烈夫人。有司立廟祀之﹐號雙節。祠在今(清)福建龍溪縣東門。","女","?-1280",0,1280,"漢","",1,"","蘭閨寶錄","",""
3088,"蔡三玉","Cai Sanyu","","","","","","","正室","龍溪陳端才妻也﹐父端廣。至元間盜掠龍溪﹐氏義不受辱﹐投江死。","女","元至元間",1321,1340,"漢","",1,"","蘭閨寶錄﹐元史列傳第八十七","",""
3089,"謝氏(徐仁妻)","Xie shi (Xu Ren qi)","","","","","","","正室﹐寡婦","上猶人。年二十夫死﹐夫黨陰許為富人鍾子茂妾。謝聞之訴於縣﹐縣不為理﹐乃自縊死。大德中廉訪使至縣祭之﹐乃表其墓。祠在今(清)江西上猶縣治東一里路旁。","女","元",0,0,"漢","",0,"","蘭閨寶錄","",""
3090,"陳淑真","Chen Shuzhen","","","","","","","","陳璧女﹐富川人。璧故儒者避亂移家隆興。至正十八年(fl.1358)陳友諒寇隆興﹐賊脅之不從﹐射殺之。","女","元(fl.1358)",0,0,"漢","",1,"","蘭閨寶錄","",""
3091,"耶卜氏(余闕妻)","Yebu shi (Yu Que qi)","","","","","","","正室","家廬州(廬州路)﹐適元中丞余闕。至正間闕領兵守安慶﹐五年城陷﹐自剄投清水潭。耶卜氏及女福童皆赴井死。","女","元",0,0,"","",1,"","蘭閨寶錄","",""
3092,"郭氏","Guo shi","","","","","","","正室","天台人。夫為戍卒﹐因事判死獄﹐氏赴水死。","女","元",0,0,"漢","",0,"","蘭閨寶錄","",""
3093,"熹宗張后","Xizong Zhang hou","","","","","","","后","祥符人。天啟元年(fl.1621)冊為后。崇禎十七年(fl.1644)三月聞李自成陷都城﹐即自縊。順治元年世祖章皇帝命合葬明熹宗陵。","女","明(fl.1621,fl.1644)",0,0,"漢","",1,"","蘭閨寶錄","",""
3094,"郜氏(花雲妻)","Gao shi (Hua Yun qi)","","","","","","","正室","繁昌人。洪武初雲守太平﹐陳友諒來攻﹐雲被執﹐郜赴水死。侍兒孫氏抱其三歲兒得脫。兒名煒﹐累官水軍左衛指揮僉事。嘉靖初贈郜貞烈夫人。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3095,"丁錦孥","Ding Jinnu","","","","","","","正室","新昌(明有新昌二處﹐一在今江西宜豐﹐一在今江西新昌)人。唐方妻。洪武中方為山東僉事﹐坐法死。妻子當沒為官婢﹐氏赴水而歿。年二十八。時稱其歿處為夫人潭。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3096,"程氏(胡尚絅妻)","Cheng shi (Hu Shangjiong qi)","","","","","","","正室","揚州人﹐揚州胡尚絅妻。尚絅因病卒﹐時氏懷孕四月。產一男早夭﹐遂絕食死。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3097,"翁氏(黃觀妻)","Weng shi (Huang Guan qi)","","","","","","","正室","貴池人。建文末觀奉詔出募兵﹐翁及二女在京邸。燕王率兵至京城﹐命收觀妻女﹐給配象奴。翁乘間攜二女及家屬十餘人投通濟門橋下死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3098,"武定橋烈婦","Wudingqiao lie fu","","","","","謝氏婦","Xie shi fu","","不知何許人也。燕王誅戮臣僚﹐妻子發教坊或配象奴﹐有一婦題詩衣帶﹐赴武定橋河而死。或云松江謝氏婦。","女","明",0,0,"漢","",1,"","蘭閨寶錄，名媛詩緯初編","",""
3099,"王氏(賈義妻)","Wang shi (Jia Yi qi)","","","","","","","正室","宣德間義樵古城山中﹐遇虎死﹐氏奪夫屍歸﹐是夜自縊死。遂同棺葬焉。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3100,"高寒香","Gao Hanxiang","","","","","","","妾","張凝妾。張凝海鹽人。景泰時官給諫。二妾高寒香李晚翠年皆十四五﹐相繼事凝。凝因疾卒﹐二妾剪髮誓死不再嫁﹐同居一樓三十九年﹐家人罕見其面。有司以聞﹐詔旌雙節。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3101,"莊氏(吳金童妻)","Zhuang shi (Wu Jintong qi)","","","","","","","正室","海康人。成化初隨夫避賊新會同傭工劉銘家。銘悅其色﹐賄鄉人梁狗謀殺其夫﹐氏攜女赴水抱夫尸死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3102,"黃女","Huang nü","","","","","","","","宜章人。成化間大羅山寇發﹐女年十七被執﹐被殺。","女","明",0,0,"漢","",1,"","閩川閨秀詩話續編﹐蘭閨寶錄","",""
3103,"朝邑三烈","Chaoyi san lie","","","","","","","","劉烈女﹐朝邑人﹐成化時許字楊氏子﹐未婚而楊死﹐女投繯死。又同邑李孝女﹐父死母不安其室﹐女覺之﹐大哭三日仰藥死﹐時年纔十四。又萬歷初有烈女﹐許字同縣魏珠﹐珠死女年十六﹐自縊以殉。邑令郜相建三烈祠並祀之。祠在今(清)陝西朝邑縣城西北隅。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3104,"范氏二女","Fan shi er nü","","","","","","","正室﹐寡婦","會稽范氏二女﹐長適江一月寡﹐次將歸傳而夫亡。二女同守節三十年。成化中卒﹐竟合葬焉。","女","明景泰前後",1436,1487,"漢","",0,"","蘭閨寶錄","",""
3105,"丁美音","Ding Meiyin","","","","","","","未嫁","幼字夏學程﹐未嫁而學程死。美音誓不再嫁﹐鬻田以養父母﹐人呼為貞女田。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3106,"方氏(袁堅妻)","Fang shi (Yuan Jian qi)","","","","","","","正室","方氏﹐金華軍士袁堅妻。堅卒﹐不久氏亦死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3107,"馮氏(劉慶妻)","Feng shi (Liu Qing qi)","","","","","","","正室﹐寡婦","馮氏宣城劉慶妻。年十九夫亡﹐誓守節。遺腹生子大賢﹐長娶李氏﹐大賢又夭﹐姑婦相守至老。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3108,"林端娘","Lin Duanniang","","","","","","","未嫁","甌寧人。字陳廷策。聞廷策訃﹐女以死殉。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3109,"施氏(彭禾妻)","Shi shi (Peng He qi)","","","","","","","正室","施氏滁州彭禾妻。正德元年(1506)禾得疾歿﹐施自縊。","女","明(1506)",0,0,"漢","",0,"","蘭閨寶錄","",""
3110,"石門匄婦","Shimen gai fu","","","","","","","正室","湖州(湖州府)人﹐莫詳其姓氏。正德初湖大饑﹐婦隨夫及姑走崇德石門市乞食。一日夫姑相失﹐候二日不遇﹐乃投水死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3111,"王玉梅","Wang Yumei","","","","","","","","王得時女﹐沙河人。正德六年流賊至﹐時女年十七﹐賊驅之﹐女且行且罵﹐賊殺之。與張端莊並稱順德雙烈。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3112,"張端莊","Zhang Duanzhuang","","","","","","","","邢臺人。流賊至其家﹐女大罵之被殺。與王玉梅並稱順德雙烈。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3113,"竇妙善","Dou Miaoshan","","","","","","","妾","年十五為姜榮妾。正德中榮以瑞州通判攝府事﹐華林賊起寇瑞﹐榮出走。賊入城﹐意妙善夫人也﹐執之。終投井而死。越七年建祠祀之﹐賜額貞烈。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3114,"曹春桃","Cao Chuntao","","","","","","","","阜城人。正德六年(fl.1511)流寇陷城被獲﹐女誓死不從﹐被殺﹐死時年十五。知縣劉良卿立祠祀之。祠在今(清)直隸阜城縣治西﹐稱貞烈祠。","女","明(fl.1511)",0,0,"漢","",0,"","蘭閨寶錄","",""
3115,"田臘梅","Tian Lamei","","","","","","","聘室","許為雷黃門兒婦。正德六年(1511)流賊陷城﹐執而欲污之﹐大罵賊﹐被殺。","女","?-1511",1488,1511,"漢","",0,"","蘭閨寶錄","",""
3116,"程蘭香","Cheng Lanxiang","","","","","","","","正德六年(1511)流賊陷城﹐為賊所執﹐大罵賊﹐被殺。","女","?-1511",1488,1511,"漢","",0,"","蘭閨寶錄","",""
3117,"陳氏七烈","Chen shi qi lie","","","","","","","","陳忠妻周氏東鄉人。正德中知縣龍誥督兵捕盜﹐忠率族人為之助﹐賊遂攻其族。周投於塘﹐嫂王氏揭氏弟婦張氏饒氏王氏姪女金玉俱溺水死。正德中奉詔旌表曰七烈。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3118,"宣氏(張樹田妻)","Xuan shi (Zhang Shutian qi)","","","","","","","正室","嘉定張樹田妻。夫病死﹐誓身殉﹐自縊死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3119,"孫氏(沈思道妻)","Sun shi (Shen Sidao qi)","","","","","","","正室","夫死﹐自縊以身殉。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3120,"祝氏(傅崗妻)","Zhu shi (Fu Gang qi)","","","","","","","正室","鉛山人。夫早歿﹐姑欲奪而嫁之﹐遂抱石投水死。死節處涌塞成洲﹐俗呼為節婦洲。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3121,"孫老姊","Sun Laozi","","","","","","","未嫁","五河人。母朱卒﹐繼母李攜前夫子鄭州兒來。州兒屢挑女﹐終為女所殺﹐女亦自盡。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3122,"李氏(安尚起妻)","Li shi (An Shangqi qi)","","","","","","","正室","李氏郃陽安尚起妻。尚起商河南病亡﹐氏自縊死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3123,"蔣氏(姜士進妻)","Jiang shi (Jiang Shijin qi)","","","","","","","正室","丹陽人。歸姜士進﹐數年夫死﹐數欲以身殉﹐家人救免。終自溺死。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3124,"劉氏(李之本聘妻)","Liu shi (Li Zhiben pin qi)","","","","","","","聘室","潁州劉梅女﹐字李之本。之本歿﹐女泣血不食謂父曰﹐為李郎服三年﹐需弟稍長﹐然後殉。越年梅潛許田家﹐女聞自縊死。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3125,"蔣氏(徐迪妻)","Jiang shi (Xu Di qi)","","","","","","","正室﹐寡婦","石首人。迪嘉靖中鄉舉歿﹐時蔣年二十四。庭有柏﹐旦夕依樹悲號﹐樹為之枯。二年枝葉復發﹐里人異之﹐稱為柏夫人。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3126,"李氏(曾延伯妻)","Li shi (Zeng Yanbo qi)","","","","","","","正室﹐寡婦","樂安曾延伯妻。撫孤守節﹐祝杏與為榮枯。後子鑑登第﹐氏年百齡﹐杏益茂﹐時稱靈杏。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3127,"橫山烈婦","Hengshan lie fu","","","","","","","正室","不知姓氏﹐家正陽橫山。嘉靖三十三年(fl.1554)大盜任泰據橫山﹐烈婦夫為兵執﹐被殺。婦號哭六日乃死。後二十年推官趙南星作橫山烈婦詩弔之。","女","明(fl.1554)",0,0,"漢","",0,"","蘭閨寶錄","",""
3128,"劉辰秀","Liu Chenxiu","","","","","","","","劉仁女辰秀﹐銅仁(銅仁府)人。仁官梧州通判﹐辰秀隨父之任。仁卒於官﹐扶棺歸至昭平﹐遭流賊劫舟﹐女恐被污﹐挽父之二妾郭氏張氏赴水死。事聞旌其門曰清流三烈。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3129,"李氏三烈","Li shi san lie","","","","","","","","任高者四川人﹐攜妻李氏及二女赴任﹐舟宿華嚴湖﹐遇盜突入﹐欲污之﹐次女罵賊死﹐長女及李氏投水。俱葬於竟陵。事聞建三烈祠奉之。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3130,"吳氏二女","Wu shi er nü","","","","","","","正室","普安(普安州)人。長適蔣橋﹐次適邵以嵩。安邦彥陷城時同被執﹐舉刀脅之不從﹐同赴火死。時人稱火裡雙蓮。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3131,"楊氏(饒鼎妻)","Yang shi (Rao Ding qi)","","","","","","","正室﹐寡婦","寧國饒鼎妻。鼎溺死﹐楊課二子成立。萬歷初年八十﹐竟單衣入宅旁池中端坐死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3132,"張學儀","Zhang Xueyi","","","古容","Gurong","","","正室","《閨秀詞鈔》註﹕太原張佚三女。金壇于給事中沚室 (該詞鈔又註張學雅夫亦為金壇于給事中沚)。長女學雅﹐次女學魯﹐四女學典﹐五女學象﹐六女學聖﹐七女學賢。","女","明末清初",1628,1661,"漢","《艷樹詞》《滋蘭集》",1,"529","擷芳集﹐（徐乃昌）閨秀詞鈔﹐小黛軒論詩詩","",""
3133,"張學聖","Zhang Xuesheng","","","古誠","Gucheng","","","正室","太原張佚六女。金壇于廷機室。張佚七女皆能詩﹐長女學雅﹐次女學魯﹐三女學儀﹐四女學典﹐五女學象﹐七女學賢。","女","明末清初",1628,1661,"漢","《瑤草集》",1,"529","擷芳集﹐（徐乃昌）閨秀詞鈔","",""
3135,"葉小紈","Ye Xiaowan","","","蕙綢","Huichou","","","正室","吳江紹袁次女。姊紈紈妹小鸞。諸生沈永楨妻。舅氏沈自徵。","女","1613--1657",1613,1657,"漢","《鴛鴦夢》,《存餘草》",1,"186","然脂集﹐蘇州府志﹐正始再續集﹐午夢堂全集﹐宮閨氏籍藝文考略﹐（徐乃昌）閨秀詞鈔，名媛詩緯初編","沈自徵",""
3136,"丁白","Ding Bai","","","素絲","Susi","","","正室","新安張伯岩室。","女","清",1644,1911,"漢","《月來吟》",1,"213","眾香詞﹐（徐乃昌）閨秀詞鈔","",""
3137,"傅母","Fu mu","","","","","","","","按伯姬者，魯宣公之女，成公之妹也。其母曰繆姜，嫁伯姬於宋恭公。君子曰：「禮，婦人不得傅母，夜不下堂，行必以燭。伯姬之謂也。」(見烈女傳﹒貞順傳)","女","魯-周",0,0,"漢","",1,"","古今女史，名媛彙詩","",""
3138,"鍾琰","Zhong Yan","","","","","鍾夫人, 鐘氏","Zhong furen, Zhong shi","正室","潁川長社人，鍾繇曾孫女，晉司徒王渾(223-297)妻。號稱「鍾夫人」。與渾弟湛妻雅相親重。時人有鍾夫人之禮之稱。作遐思賦﹐鶯賦。 司徒王渾妻，字","女","東晉",223,297,"漢","",1,"","古今女史﹐蘭閨寶錄﹐宮閨文選","",""
3139,"張謇","Zhang Jian","嗇庵","Sean","季直","Jizhi","","","","","男","1853-1926",1853,1926,"漢","《張季子九錄》及張謇日記",1,"","","",""
3140,"王氏(劉柔妻)","Wang shi (Liu Rou qi)","","","","","","","正室","劉柔妻","女","晉",0,0,"漢","",1,"","古今女史","",""
3142,"李氏(吳江妻)","Li shi (Wu Jiang qi)","","","","","","","正室﹐寡婦","李氏﹐餘姚吳江妻﹐年二十夫與舅俱卒。有黃某者謀娶之﹐氏自縊死。","女","明",0,0,"漢","",1,"","蘭閨寶錄","",""
3143,"陳節婦(李某妻)","Chen jie fu (Li mou qi)","","","","","","","正室﹐寡婦","安陸人﹐適李姓﹐早寡﹐歸父家守志﹐足不下樓者三十年。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3144,"盱眙二貞女","Xuyi er zhen nü","","","","","","","","何雄二養女﹐盱眙人。長名春景﹐少名進喜。雄逼為倡﹐二女連臂投淮。邑人為建雙貞祠。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
3145,"劉氏(吳嘉諫聘妻)","Liu shi (Wu Jiajian pin qi)","","","","","","","聘室","錢塘人。字吳嘉諫。臨富兒張阿官屢窺之﹐女呼父母執之訟官﹐反被誣﹐自縊死。","女","明",0,0,"漢","",0,"","蘭閨寶錄","",""
